v_0,2624.72
v_0,3220.52
v_0,4072.23
v_0,5268.60
v_0,5120.33
v_0,5796.42
v_0,8139.33
v_0,8031.83
v_0,7769.38
v_0,0.00
v_0,0.00
v_0,0.00
v_0,0.00
v_0,2408.32
v_0,2348.19
v_0,2755.87
v_0,0.00
v_0,4775.49
v_0,4259.52
v_0,7255.31
v_0,6934.99
v_0,9562.39
v_0,9686.05
v_0,0.00
v_0,3524.25
